Chromosome	Strand	Position	F1S4_161209_005_C01	F1S4_180108_304_G01	F1S4_180129_303_G01	F2S4_151223_001_E01	F2S4_151223_002_A01	F2S4_151223_013_F01	F2S4_160115_007_A01	F2S4_160115_018_D01	F2S4_160115_023_F01	F2S4_160120_001_A01	F2S4_160120_007_H01	F2S4_160120_027_B01	F2S4_160126_035_C01	F2S4_160127_001_F01	F2S4_160127_014_E01	F2S4_160127_018_C01	F2S4_160128_017_B01	F2S4_160128_024_E01	F2S4_160202_013_H01	F2S4_160210_005_B01	F2S4_160217_001_F01	F2S4_160303_016_B01	F2S4_160304_012_H01	F2S4_160317_010_C01	F2S4_160317_018_H01	F2S4_160317_023_H01	F2S4_160317_028_H01	F2S4_160321_027_D01	F2S4_160329_008_D01	F2S4_160329_015_H01	F2S4_160330_010_F01	F2S4_160330_028_C01	F2S4_160401_001_A01	F2S4_160401_004_A01	F2S4_160404_022_D01	F2S4_160404_026_B01	F2S4_160404_044_E01	F2S4_160405_011_G01	F2S4_160405_040_A01	F2S4_160413_015_A01	F2S4_160415_007_E01	F2S4_160415_020_D01	F2S4_160420_013_C01	F2S4_160421_003_E01	F2S4_160421_018_E01	F2S4_160422_008_D01	F2S4_160425_007_F01	F2S4_160426_008_C01	F2S4_160429_002_B01	F2S4_160429_005_A01	F2S4_160429_011_D01	F2S4_160429_015_A01	F2S4_160502_002_B01	F2S4_160502_010_D01	F2S4_160502_011_H01	F2S4_160503_006_A01	F2S4_160505_017_E01	F2S4_160506_001_F01	F2S4_160516_010_F01	F2S4_160516_030_H01	F2S4_160516_031_E01	F2S4_160520_007_E01	F2S4_160520_016_B01	F2S4_160520_018_F01	F2S4_160524_008_C01	F2S4_160524_008_F01	F2S4_160525_014_A01	F2S4_160603_003_E01	F2S4_160607_001_E01	F2S4_160607_002_E01	F2S4_160609_001_F01	F2S4_160613_004_E01	F2S4_160616_006_F01	F2S4_160617_001_G01	F2S4_160620_018_F01	F2S4_160622_012_G01	F2S4_160622_013_D01	F2S4_160627_007_F01	F2S4_160627_017_F01	F2S4_160701_002_D01	F2S4_160701_003_F01	F2S4_160701_013_A01	F2S4_160701_019_G01	F2S4_160706_020_A01	F2S4_160706_059_H01	F2S4_160708_005_C01	F2S4_160708_005_D01	F2S4_160713_002_E01	F2S4_160726_009_A01	F2S4_160726_011_C01	F2S4_160802_006_A01	F2S4_160825_060_A01	F2S4_160901_017_F01	F2S4_160908_001_A01	F2S4_160915_005_H01	F2S4_161004_008_F01	F2S4_161004_018_A01	F2S4_161010_006_E01	F2S4_161010_009_D01	F2S4_161010_026_E01	F2S4_161010_032_D01	F2S4_161011_005_F01	F2S4_161028_003_H01	F2S4_161028_008_A01	F2S4_161028_013_D01	F2S4_161107_006_E01	F2S4_161107_010_B01	F2S4_161110_002_D01	F2S4_161128_003_A01	F2S4_161206_001_B01	F2S4_161207_001_B01	F2S4_170116_001_E01	F2S4_170116_003_E01	F2S4_170126_016_E01	F2S4_170126_016_G01	F2S4_170203_010_A01	F2S4_170210_005_G01	F2S4_170302_003_A01	F2S4_170302_008_H01	F2S4_170324_025_D01	F2S4_170412_001_F01	F2S4_170518_001_E01	F2S4_170519_002_F01	F2S4_170908_001_A01	F2S4_170908_001_B01	F2S4_170908_001_C01	F2S4_170908_004_B01	F2S4_171006_001_E01	F2S4_171006_006_H01	F2S4_171006_016_C01	F2S4_171024_001_D01	F2S4_171024_001_G01	F2S4_171128_005_H01	F2S4_171215_003_C01	F2S4_171220_002_B01	F2S4_180122_006_E01	FJS4_170405_003_C01	FJS4_170405_006_D01	FJS4_170405_011_B01	FJS4_170405_012_A01	FJS4_170427_004_G01	FJS4_170427_005_D01	FJS4_170427_006_H01	FJS4_170427_011_C01	FJS4_170427_012_A01	FJS4_170427_012_E01
11	+	32283661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32283662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32283663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32283664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32283665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32283666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32283667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32283668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32283669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32283670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	+	32283671	0	0	0	0	2	0	2	0	0	0	0	0	12	0	0	0	0	0	0	0	0	8	0	0	9	3	1	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	14	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	2	19	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
11	+	32283672	0	0	0	0	2	0	2	0	0	0	0	0	12	0	0	0	0	0	0	0	0	8	0	0	9	3	1	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	14	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	2	19	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
11	+	32283673	0	0	0	0	2	0	2	0	0	0	0	0	12	0	0	0	0	0	0	0	0	8	0	0	9	3	1	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	14	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	2	19	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
11	+	32283674	6	0	0	0	2	0	15	4	0	0	0	2	75	0	0	0	14	0	0	0	0	8	36	2	14	5	15	4	0	0	2	2	7	14	3	4	8	43	0	0	0	0	26	10	0	32	10	0	0	0	0	12	0	0	0	0	0	0	0	7	2	0	0	0	0	11	13	0	41	10	4	103	11	0	0	0	0	0	8	0	2	0	6	0	0	0	0	6	0	51	0	0	0	0	0	41	0	0	0	0	2	19	0	0	0	0	0	44	14	7	4	4	6	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	163	0	0	0	0
11	+	32283675	6	0	0	0	2	0	15	4	0	0	0	2	77	0	0	0	14	0	0	0	0	8	36	2	14	7	15	4	0	0	2	2	7	14	3	4	8	45	0	0	0	0	26	10	0	32	10	0	0	0	0	12	0	0	0	0	0	0	0	9	2	0	0	0	0	11	13	0	41	10	4	103	11	0	0	0	2	0	8	0	2	0	6	0	0	0	0	6	0	53	0	0	0	0	0	41	0	0	0	0	2	19	0	0	0	0	0	44	14	7	4	4	6	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	163	0	0	0	0
11	+	32283676	6	0	0	0	2	0	15	4	0	0	0	2	77	0	0	0	14	0	0	0	0	8	38	2	14	7	15	4	0	0	2	2	7	14	3	4	8	45	0	0	0	0	26	10	0	32	10	0	0	0	0	12	0	0	0	0	0	0	0	9	2	0	0	0	0	11	13	0	41	10	4	107	11	0	0	0	2	0	8	0	2	0	6	0	0	0	0	6	0	53	0	0	0	0	0	41	0	0	0	0	2	19	0	0	0	0	0	44	14	7	4	4	6	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	163	0	0	0	0
11	+	32283677	6	0	0	0	2	0	15	4	0	0	0	2	77	0	0	0	14	0	0	0	0	8	38	2	14	7	15	4	0	0	2	2	7	14	3	4	8	45	0	0	0	0	26	10	0	32	10	0	0	0	0	12	0	0	0	0	0	0	0	9	2	0	0	0	0	11	13	0	41	10	4	107	11	0	0	0	2	0	8	0	2	0	6	0	0	0	0	6	0	53	0	0	0	0	0	41	0	0	0	0	2	19	0	0	0	0	0	44	14	7	4	4	6	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	163	0	0	0	0
11	+	32283678	6	0	0	0	2	0	19	4	0	0	0	2	83	0	0	0	14	0	0	0	0	10	38	2	14	7	15	4	0	0	2	2	7	16	3	4	8	45	0	0	0	0	28	10	0	38	10	0	0	0	0	14	0	0	0	0	0	0	0	9	2	0	0	0	0	11	13	0	41	10	4	109	14	0	0	0	2	0	8	0	2	0	6	0	0	0	0	6	0	57	0	0	0	0	0	41	0	0	0	0	2	26	0	0	0	0	0	44	14	7	4	4	8	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	164	0	0	0	0
11	+	32283679	6	0	0	0	2	0	19	4	0	0	0	2	83	0	0	0	14	0	0	0	0	10	38	2	14	7	15	4	0	0	2	2	7	16	3	4	8	45	0	0	0	0	28	10	0	38	10	0	0	0	0	14	0	0	0	0	0	0	0	9	2	0	0	0	0	11	13	0	43	10	4	109	14	0	0	0	2	0	8	0	2	0	6	0	0	0	0	6	0	57	0	0	0	0	0	41	0	0	0	0	2	26	0	0	0	0	0	44	14	7	4	4	8	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	166	0	0	0	0
11	+	32283680	6	0	0	0	2	0	19	4	0	0	0	2	83	0	0	0	14	0	0	0	0	10	38	2	14	7	15	4	0	0	2	2	7	16	3	4	8	45	0	0	0	0	28	10	0	38	10	0	0	0	0	14	0	0	0	0	0	0	0	9	2	0	0	0	0	11	13	0	43	10	4	111	14	0	0	0	2	0	8	0	2	0	6	0	0	0	0	6	0	57	0	0	0	0	0	41	0	0	0	0	2	26	0	0	0	0	0	44	14	7	4	4	8	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	166	0	0	0	0
11	+	32283681	6	0	0	0	2	0	19	4	0	0	0	2	83	0	0	0	14	0	0	0	0	10	38	2	14	7	15	4	0	0	2	2	7	16	3	4	8	45	0	0	0	0	28	10	0	38	12	0	0	0	0	14	0	0	0	0	0	0	0	9	2	0	0	0	0	11	13	0	43	10	4	111	14	0	0	0	2	0	8	0	2	0	6	0	0	0	0	6	0	57	0	0	0	0	0	41	0	0	0	0	2	26	0	0	0	0	0	44	14	7	4	4	8	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	166	0	0	0	0
11	+	32283682	6	0	0	0	2	0	19	4	0	0	0	2	83	0	0	0	14	0	0	0	0	10	38	2	14	7	15	4	0	0	2	2	7	16	3	4	8	45	0	0	0	0	28	10	0	38	12	0	0	0	0	14	0	0	0	0	0	0	0	9	2	0	0	0	0	11	13	0	43	10	4	111	14	0	0	0	2	0	8	0	2	0	6	0	0	0	0	6	0	57	0	0	0	0	0	41	0	0	0	0	2	26	0	0	0	0	0	44	14	7	4	4	8	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	166	0	0	0	0
11	+	32283683	6	0	0	0	2	0	24	6	0	0	0	2	95	0	0	0	18	0	0	0	0	10	45	2	18	7	18	4	0	0	2	2	7	20	3	4	8	49	0	0	0	0	33	12	0	38	14	0	0	0	0	17	0	0	0	0	0	0	0	9	2	0	0	0	0	13	15	0	50	12	4	124	14	0	0	0	2	0	8	0	4	0	8	0	0	0	0	6	0	64	0	0	0	0	0	51	0	0	0	0	2	28	0	0	0	0	0	54	14	7	6	6	10	0	6	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	188	0	0	0	0
11	+	32283684	6	0	0	0	2	0	24	6	0	0	0	2	95	0	0	0	18	0	0	0	0	10	45	2	18	7	18	4	0	0	2	2	7	20	3	4	8	49	0	0	0	0	33	16	0	38	14	0	0	0	0	17	0	0	0	0	0	0	0	9	2	0	0	0	0	13	15	0	50	12	4	126	14	0	0	0	2	0	8	0	4	0	8	0	0	0	0	6	0	64	0	0	0	0	0	51	0	0	0	0	2	28	0	0	0	0	0	54	14	7	6	6	10	0	6	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	188	0	0	0	0
11	+	32283685	6	0	0	0	2	0	26	6	0	0	0	2	95	0	0	0	18	0	0	0	0	12	45	2	18	7	18	4	0	0	2	2	7	20	3	4	8	49	0	0	0	0	33	16	0	38	14	0	0	0	0	17	0	0	0	0	0	0	0	9	2	0	0	0	0	13	15	0	52	12	4	126	14	0	0	0	2	0	8	0	4	0	8	0	0	0	0	6	0	64	0	0	0	0	0	51	0	0	0	0	2	28	0	0	0	0	0	54	14	7	6	6	10	0	6	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	188	0	0	0	0
11	+	32283686	6	0	0	0	2	0	26	6	0	0	0	2	95	0	0	0	18	0	0	0	0	12	45	2	18	7	18	4	0	0	2	2	7	20	3	4	8	49	0	0	0	0	33	16	0	38	14	0	0	0	0	17	0	0	0	0	0	0	0	9	2	0	0	0	0	13	15	0	52	12	4	126	14	0	0	0	2	0	8	0	4	0	8	0	0	0	0	6	0	64	0	0	0	0	0	51	0	0	0	0	2	28	0	0	0	0	0	54	14	7	6	6	10	0	6	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	188	0	0	0	0
11	+	32283687	6	0	0	0	2	0	28	6	0	0	0	2	97	0	0	0	18	0	0	0	0	12	45	2	18	7	18	4	0	0	2	2	7	20	3	4	8	51	0	0	0	0	33	16	0	38	14	0	0	0	0	19	0	0	0	0	0	0	0	9	2	0	0	0	0	13	15	0	53	12	4	130	14	0	0	0	2	0	8	0	6	0	8	0	0	0	0	6	0	68	0	0	0	0	0	54	0	0	0	0	2	30	0	0	0	0	0	56	16	7	8	6	10	0	6	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	194	0	0	0	0
11	+	32283688	6	0	0	0	2	0	28	6	0	0	0	2	97	0	0	0	18	0	0	0	0	12	45	2	18	7	18	4	0	0	2	2	7	20	3	4	8	51	0	0	0	0	33	16	0	38	14	0	0	0	0	19	0	0	0	0	0	0	0	9	2	0	0	0	0	13	15	0	53	12	4	130	14	0	0	0	2	0	8	0	8	0	8	0	0	0	0	10	0	68	0	0	0	0	0	66	0	0	0	0	2	30	0	0	0	0	0	56	16	7	8	6	10	0	6	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	2	0	7	0	2	0	0	0	2	194	0	0	0	0
11	+	32283689	6	0	0	0	2	0	28	6	0	0	0	2	99	0	0	0	18	0	0	0	0	12	47	2	18	7	18	4	0	0	2	2	7	20	3	4	8	53	0	0	0	0	35	18	0	38	16	0	0	0	0	21	0	0	0	0	0	0	0	9	2	0	0	0	0	13	15	0	55	12	4	134	14	0	0	0	6	0	8	0	8	0	8	0	0	0	0	10	0	70	0	0	0	0	0	66	0	0	0	0	2	30	0	0	0	0	0	58	16	7	8	6	10	0	6	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	2	0	7	0	2	0	0	0	2	194	0	0	0	0
11	+	32283690	6	0	0	0	2	0	28	6	0	0	0	2	99	0	0	0	18	0	0	0	0	12	47	2	18	7	18	4	0	0	2	2	7	20	3	4	8	53	0	0	0	0	35	18	0	38	16	0	0	0	0	21	0	0	0	0	0	0	0	9	2	0	0	0	0	13	15	0	55	12	4	134	14	0	0	0	6	0	8	0	8	0	8	0	0	0	0	10	0	70	0	0	0	0	0	66	0	0	0	0	2	30	0	0	0	0	0	58	16	7	8	6	10	0	6	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	2	0	7	0	2	0	0	0	2	194	0	0	0	0
11	+	32283691	6	0	0	0	2	0	28	6	0	0	0	2	99	0	0	0	18	0	0	0	0	12	47	2	18	7	18	4	0	0	2	2	7	20	3	4	8	53	0	0	0	0	35	18	0	38	16	0	0	0	0	21	0	0	0	0	0	0	0	9	2	0	0	0	0	13	15	0	55	12	4	134	14	0	0	0	6	0	8	0	8	0	8	0	0	0	0	10	0	70	0	0	0	0	0	66	0	0	0	0	2	30	0	0	0	0	0	58	16	7	8	6	10	0	6	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	2	0	7	0	2	0	0	0	2	194	0	0	0	0
11	+	32283692	6	0	0	0	2	0	28	6	0	0	0	2	99	0	0	0	18	0	0	0	0	12	47	2	18	7	18	4	0	0	2	2	7	20	3	4	8	53	0	0	0	0	35	18	0	38	16	0	0	0	0	21	0	0	0	0	0	0	0	9	0	0	0	0	0	13	15	0	55	12	4	134	14	0	0	0	6	0	8	0	8	0	8	0	0	0	0	10	0	70	0	0	0	0	0	66	0	0	0	0	2	30	0	0	0	0	0	58	16	7	8	6	10	0	6	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	2	0	7	0	2	0	0	0	2	196	0	0	0	0
11	+	32283693	6	0	0	0	2	0	34	6	0	0	0	2	105	0	0	0	18	0	0	0	0	14	47	2	18	7	20	4	0	0	2	4	7	20	3	4	8	57	0	0	0	0	43	20	0	46	16	0	0	0	0	23	0	0	0	0	0	0	0	9	0	0	0	0	0	15	17	0	61	14	4	138	16	0	0	0	6	0	8	0	8	0	10	0	0	0	0	12	0	72	0	0	0	0	0	66	0	0	0	0	2	30	0	0	0	0	0	64	16	7	8	6	10	0	6	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	2	0	7	0	2	0	0	0	2	198	0	0	0	0
11	+	32283694	6	0	0	0	2	0	34	6	0	0	0	2	105	0	0	0	18	0	0	0	0	14	47	2	18	7	20	4	0	0	2	4	7	21	3	4	8	57	0	0	0	0	43	20	0	48	16	0	0	0	0	23	0	0	0	0	0	0	0	9	0	0	0	0	0	15	17	0	61	14	4	142	16	0	0	0	6	0	8	0	8	0	10	0	0	0	0	12	0	72	0	0	0	0	0	68	0	0	0	0	2	32	0	0	0	0	0	64	16	7	8	6	10	0	6	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	4	0	7	0	2	0	0	0	2	199	0	0	0	0
11	+	32283695	6	0	0	0	2	0	40	6	0	0	0	4	113	0	0	0	18	0	0	0	0	14	51	2	18	8	32	6	0	0	2	4	7	25	3	4	8	57	0	0	0	0	45	21	0	48	20	0	0	0	0	23	0	0	0	0	0	0	0	9	0	0	0	0	0	17	21	0	66	14	4	154	18	0	0	0	10	0	12	0	8	0	10	0	0	0	0	12	0	76	0	0	0	0	0	77	0	0	0	0	4	36	0	0	0	0	0	68	16	7	8	6	10	0	8	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	6	0	7	0	2	0	0	0	2	213	0	0	0	0
11	+	32283696	6	0	0	0	2	0	40	6	0	0	0	4	113	0	0	0	18	0	0	0	0	14	51	2	18	8	32	6	0	0	2	4	7	25	3	4	8	57	0	0	0	0	45	21	0	48	20	0	0	0	0	23	0	0	0	0	0	0	0	9	0	0	0	0	0	17	21	0	66	14	4	154	18	0	0	0	10	0	12	0	8	0	10	0	0	0	0	12	0	76	0	0	0	0	0	77	0	0	0	0	4	36	0	0	0	0	0	68	16	7	8	6	10	0	8	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	6	0	7	0	2	0	0	0	2	213	0	0	0	0
11	+	32283697	6	0	0	0	2	0	40	6	0	0	0	4	119	0	0	0	20	0	0	0	0	14	51	2	20	8	32	6	0	0	2	4	7	25	3	4	8	61	0	0	0	0	49	21	0	48	24	0	0	0	0	23	0	0	0	0	0	0	0	11	0	0	0	0	0	17	21	0	66	16	4	158	18	0	0	0	10	0	12	0	8	0	10	0	0	0	0	12	0	78	0	0	0	0	0	79	0	0	0	0	4	38	0	0	0	0	0	70	16	7	10	6	10	0	8	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	6	0	7	0	2	0	0	0	2	219	0	0	0	0
11	+	32283698	6	0	0	0	2	0	40	6	0	0	0	4	119	0	0	0	20	0	0	0	0	14	51	2	20	8	32	6	0	0	2	4	7	25	3	4	8	59	0	0	0	0	49	21	0	48	24	0	0	0	0	23	0	0	0	0	0	0	0	11	0	0	0	0	0	17	21	0	66	16	4	160	18	0	0	0	10	0	12	0	8	0	10	0	0	0	0	12	0	78	0	0	0	0	0	79	0	0	0	0	4	38	0	0	0	0	0	70	16	7	10	6	10	0	8	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	6	0	6	0	2	0	0	0	2	219	0	0	0	0
11	+	32283699	6	0	0	0	2	0	44	6	0	0	0	4	123	0	0	0	22	0	0	0	0	16	55	2	22	12	36	6	0	0	2	4	9	29	3	4	10	61	0	0	0	0	50	21	0	54	24	0	0	0	0	25	0	0	0	0	0	0	0	11	0	0	0	0	0	17	21	0	68	19	4	170	18	2	0	0	10	0	12	0	10	0	10	0	0	0	0	12	0	82	0	0	0	0	0	82	0	0	0	0	4	38	0	0	0	0	0	76	16	7	12	6	10	0	8	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	6	0	6	0	4	0	0	0	2	232	0	0	0	0
11	+	32283700	6	0	0	0	2	0	44	6	0	0	0	4	123	0	0	0	24	0	0	0	0	18	54	2	22	12	36	6	0	0	2	4	10	29	3	4	12	60	0	0	0	0	50	21	0	56	24	0	0	0	0	25	0	0	0	0	0	0	0	11	0	0	0	0	0	17	21	0	74	19	4	172	18	2	0	0	10	0	14	0	10	0	10	0	0	0	0	12	0	84	0	0	0	0	0	82	0	0	0	0	4	38	0	0	0	0	0	78	16	7	12	6	10	0	8	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	6	0	6	0	4	0	0	0	2	234	0	0	0	0
